ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
34,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
35,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
36,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
37,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
38,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
39,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
40,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
41,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
42,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
43,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
44,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
45,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
46,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
47,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
48,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
49,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
50,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
51,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
52,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
53,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
54,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
55,0.0,0.034334763948497854,0.2575107296137339,0.04291845493562232,0.6652360515021459
56,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
57,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
58,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
59,0.0,0.0,0.011560693641618497,0.0,0.9884393063583815
60,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
61,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
62,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
63,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
64,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
65,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
66,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
67,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
68,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
69,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
70,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
71,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
72,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
73,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
74,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
75,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
76,0.1391304347826087,0.19130434782608696,0.12173913043478261,0.043478260869565216,0.5043478260869565
77,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
78,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
79,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
80,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
81,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
82,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
83,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
84,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
85,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
86,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
87,0.07854984894259819,0.0030211480362537764,0.15709969788519637,0.5800604229607251,0.18126888217522658
88,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
89,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
90,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
91,0.0,0.0,0.011560693641618497,0.0,0.9884393063583815
92,0.0,0.0,0.011560693641618497,0.0,0.9884393063583815
93,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
94,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
95,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
96,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
97,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
98,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
99,0.5151515151515151,0.025252525252525252,0.0707070707070707,0.005050505050505051,0.3838383838383838
100,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
101,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
102,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
103,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
104,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
105,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
106,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
107,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
108,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
109,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
110,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
111,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
112,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
113,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
114,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
115,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
116,0.5964912280701754,0.002770083102493075,0.002770083102493075,0.06371191135734072,0.33425669436749766
117,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
118,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
119,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
120,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
121,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
122,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
123,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
124,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
125,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
126,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
127,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
128,0.5964912280701754,0.002770083102493075,0.002770083102493075,0.06371191135734072,0.33425669436749766
129,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
130,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
131,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
132,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
133,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
134,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
135,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
136,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
137,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
138,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
139,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
140,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
141,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
142,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
143,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
144,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
145,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
146,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
147,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
148,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
149,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
150,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
151,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
152,0.005649717514124294,0.011299435028248588,0.423728813559322,0.01694915254237288,0.5423728813559322
153,0.5964912280701754,0.002770083102493075,0.002770083102493075,0.06371191135734072,0.33425669436749766
154,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
155,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
156,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
157,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
158,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
159,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
160,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
161,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
162,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
163,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
164,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
165,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
166,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
167,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
168,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
169,0.7866666666666666,0.0,0.005925925925925926,0.11555555555555555,0.09185185185185185
170,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
171,0.0,0.0,0.011560693641618497,0.0,0.9884393063583815
172,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
173,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
174,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
175,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
176,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
177,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
178,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
179,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
180,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
181,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
182,0.5151515151515151,0.025252525252525252,0.0707070707070707,0.005050505050505051,0.3838383838383838
183,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
184,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
185,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
186,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
187,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
188,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
189,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
190,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
191,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
192,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
193,0.150609080841639,0.018826135105204873,0.02768549280177187,0.04318936877076412,0.7596899224806202
194,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
195,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
196,0.5964912280701754,0.002770083102493075,0.002770083102493075,0.06371191135734072,0.33425669436749766
197,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
198,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
199,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
200,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
201,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
202,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
203,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
204,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
205,0.07854984894259819,0.0030211480362537764,0.15709969788519637,0.5800604229607251,0.18126888217522658
206,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
207,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
208,0.07854984894259819,0.0030211480362537764,0.15709969788519637,0.5800604229607251,0.18126888217522658
209,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
210,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
211,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
212,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
213,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
214,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
215,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
216,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
217,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
218,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
219,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
220,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
221,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
222,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
223,0.1391304347826087,0.19130434782608696,0.12173913043478261,0.043478260869565216,0.5043478260869565
224,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
225,0.07854984894259819,0.0030211480362537764,0.15709969788519637,0.5800604229607251,0.18126888217522658
226,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
227,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
228,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
229,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
230,0.0,0.015384615384615385,0.02735042735042735,0.0017094017094017094,0.9555555555555556
231,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
232,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
233,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
234,0.07854984894259819,0.0030211480362537764,0.15709969788519637,0.5800604229607251,0.18126888217522658
235,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
236,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
237,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
238,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
239,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
240,0.5964912280701754,0.002770083102493075,0.002770083102493075,0.06371191135734072,0.33425669436749766
241,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
242,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
243,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
244,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
245,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
246,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
247,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
248,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
249,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
250,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
251,0.0,0.03164556962025317,0.02531645569620253,0.13924050632911392,0.8037974683544303
252,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
253,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
254,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
255,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
256,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
257,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
258,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
259,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
260,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
261,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
262,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
263,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
264,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
265,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
266,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
267,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
268,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
269,0.0,0.0,0.0182648401826484,0.0,0.9817351598173516
270,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
271,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
272,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
273,0.03571428571428571,0.0035714285714285713,0.13214285714285715,0.38571428571428573,0.44285714285714284
274,0.6320582877959927,0.0036429872495446266,0.0546448087431694,0.03825136612021858,0.27140255009107467
275,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
276,0.0,0.0,0.011560693641618497,0.0,0.9884393063583815
277,0.0,0.013289036544850499,0.029900332225913623,0.0016611295681063123,0.9551495016611296
278,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
279,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
280,0.03592814371257485,0.005988023952095809,0.08383233532934131,0.0658682634730539,0.8083832335329342
281,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
282,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
283,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
284,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
285,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
286,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
287,0.0,0.0,0.0182648401826484,0.0,0.9817351598173516
288,0.0,0.013761467889908258,0.02018348623853211,0.001834862385321101,0.9642201834862385
289,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
290,0.29297075423293995,0.004361210877373012,0.07747562852744998,0.37044638276038994,0.2547460236018471
291,0.7866666666666666,0.0,0.005925925925925926,0.11555555555555555,0.09185185185185185
292,0.9398527004909983,0.0004091653027823241,0.0004091653027823241,0.028641571194762683,0.030687397708674305
293,0.8161458333333333,0.0005208333333333333,0.0010416666666666667,0.0125,0.16979166666666667
294,0.02127659574468085,0.0,0.2553191489361702,0.1702127659574468,0.5531914893617021
295,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
296,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
297,0.5216795983569147,0.0011410314924691922,0.025787311729803742,0.36741214057507987,0.08397991784573254
298,0.007367716008037508,0.03014065639651708,0.18218352310783656,0.017414601473543203,0.7628935030140657
299,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
300,0.43640350877192985,0.0021929824561403508,0.033168859649122806,0.18612938596491227,0.34210526315789475
